户型,楼层,面积,装修情况,价格,小区,区域,房屋朝向,配置电梯,挂牌时间,房屋用途,单价
1室1厅,中楼层/共6层,47.42平米,平层/简装,165,新桥东街,门头沟,房屋朝向,,"2023年10月03日
                                                                            ","普通住宅
                                                                            ",34796
3室1厅,中楼层/共21层,89.49平米,平层/精装,379,梧桐苑知秋园,门头沟,房屋朝向,配备电梯,"2023年09月29日
                                                                            ","普通住宅
                                                                            ",42352
2室1厅,中楼层/共24层,83.56平米,平层/简装,355,梧桐苑知秋园,门头沟,房屋朝向,配备电梯,"2023年10月09日
                                                                            ","普通住宅
                                                                            ",42485
2室1厅,顶层/共6层,49.58平米,平层/精装,159,新桥路小区,门头沟,房屋朝向,,"2023年09月28日
                                                                            ","普通住宅
                                                                            ",32070
3室1厅,低楼层/共16层,153.75平米,平层/简装,530,霁月园,门头沟,房屋朝向,配备电梯,"2023年09月28日
                                                                            ","普通住宅
                                                                            ",34472
2室1厅,中楼层/共15层,76.23平米,平层/简装,96,王平大街东路17号院,门头沟,房屋朝向,配备电梯,"2023年09月29日
                                                                            ","普通住宅
                                                                            ",12594
2室1厅,底层/共6层,76.01平米,平层/其他,270,新桥大街56号院,门头沟,房屋朝向,,"2023年09月27日
                                                                            ","普通住宅
                                                                            ",35522
2室1厅,底层/共6层,79.8平米,平层/简装,265,冯村信园小区,门头沟,房屋朝向,,"2023年09月27日
                                                                            ","普通住宅
                                                                            ",33209
3室1厅,中楼层/共27层,89.81平米,平层/简装,419,梧桐苑栖凤园,门头沟,房屋朝向,配备电梯,"2023年09月26日
                                                                            ","普通住宅
                                                                            ",46655
3室1厅,高楼层/共6层,80.01平米,平层/简装,228,门头沟月季园,门头沟,房屋朝向,,"2023年09月26日
                                                                            ","普通住宅
                                                                            ",28497
2室1厅,高楼层/共6层,69.68平米,平层/其他,210,新桥大街26号院,门头沟,房屋朝向,,"2023年09月25日
                                                                            ","普通住宅
                                                                            ",30138
2室1厅,低楼层/共26层,91.76平米,平层/精装,360,丽景长安,门头沟,房屋朝向,配备电梯,"2023年09月30日
                                                                            ","普通住宅
                                                                            ",39233
1室1厅,中楼层/共5层,36.35平米,平层/精装,129,双峪路小区,门头沟,房屋朝向,,"2023年10月07日
                                                                            ","普通住宅
                                                                            ",35489
2室1厅,中楼层/共6层,82.53平米,平层/简装,246,桃园小区,门头沟,房屋朝向,,"2023年09月24日
                                                                            ","普通住宅
                                                                            ",29808
2室1厅,底层/共11层,75.48平米,平层/精装,265,惠民家园二区,门头沟,房屋朝向,配备电梯,"2023年09月24日
                                                                            ","普通住宅
                                                                            ",35109
3室2厅,中楼层/共24层,167.75平米,平层/精装,950,万科翡翠长安,门头沟,房屋朝向,配备电梯,"2023年09月23日
                                                                            ","普通住宅
                                                                            ",56632
1室1厅,中楼层/共16层,44.27平米,平层/简装,146,大峪南路,门头沟,房屋朝向,配备电梯,"2023年09月28日
                                                                            ","普通住宅
                                                                            ",32980
2室2厅,高楼层/共18层,91.19平米,平层/精装,405,临镜苑,门头沟,房屋朝向,配备电梯,"2023年09月24日
                                                                            ","普通住宅
                                                                            ",44413
1室1厅,中楼层/共6层,41.67平米,平层/简装,155,月季园东里,门头沟,房屋朝向,,"2023年09月27日
                                                                            ","普通住宅
                                                                            ",37198
2室1厅,低楼层/共9层,83.05平米,平层/精装,380,丽景长安,门头沟,房屋朝向,配备电梯,"2023年09月22日
                                                                            ","普通住宅
                                                                            ",45756
2室2厅,高楼层/共18层,97.78平米,平层/精装,425,临镜苑,门头沟,房屋朝向,配备电梯,"2023年09月22日
                                                                            ","普通住宅
                                                                            ",43465
1室1厅,高楼层/共24层,80.6平米,平层/其他,265,新桥家园,门头沟,房屋朝向,配备电梯,"2023年09月30日
                                                                            ","普通住宅
                                                                            ",32879
2室1厅,高楼层/共6层,63.08平米,平层/简装,178,新桥路小区,门头沟,房屋朝向,,"2023年09月27日
                                                                            ","普通住宅
                                                                            ",28219
3室1厅,高楼层/共6层,98.72平米,平层/简装,280,桃园小区,门头沟,房屋朝向,,"2023年09月22日
                                                                            ","普通住宅
                                                                            ",28364
3室2厅,高楼层/共26层,143.44平米,平层/精装,859,电建金地华宸,门头沟,房屋朝向,配备电梯,"2023年09月23日
                                                                            ","普通住宅
                                                                            ",59886
3室2厅,中楼层/共26层,141.23平米,平层/精装,820,绿城西山燕庐,门头沟,房屋朝向,配备电梯,"2023年09月21日
                                                                            ","普通住宅
                                                                            ",58062
2室1厅,顶层/共4层,55.44平米,平层/精装,198,黑山北小街4号院,门头沟,房屋朝向,,"2023年09月24日
                                                                            ","普通住宅
                                                                            ",35715
2室1厅,高楼层/共6层,68.64平米,平层/精装,220,葡东小区,门头沟,房屋朝向,,"2023年09月20日
                                                                            ","普通住宅
                                                                            ",32052
2室1厅,低楼层/共28层,77.17平米,平层/其他,285,和苑,门头沟,房屋朝向,配备电梯,"2023年09月22日
                                                                            ","普通住宅
                                                                            ",36932
3室1厅,高楼层/共10层,110.35平米,平层/精装,479,润西山苑,门头沟,房屋朝向,配备电梯,"2023年09月23日
                                                                            ","普通住宅
                                                                            ",43408
2室1厅,地下室/共6层,74.31平米,平层/精装,170,葡东小区,门头沟,房屋朝向,,"2023年09月20日
                                                                            ","普通住宅
                                                                            ",22878
4室2厅,低楼层/共23层,190.71平米,平层/其他,780,丽景长安二期,门头沟,房屋朝向,配备电梯,"2023年10月21日
                                                                            ","普通住宅
                                                                            ",40900
4室2厅,高楼层/共22层,132.22平米,平层/精装,816,万科翡翠长安,门头沟,房屋朝向,配备电梯,"2023年09月20日
                                                                            ","普通住宅
                                                                            ",61716
3室1厅,底层/共6层,39.47平米,平层/简装,172,峪园小区,门头沟,房屋朝向,,"2023年09月20日
                                                                            ","普通住宅
                                                                            ",43578
3室2厅,高楼层/共26层,143平米,平层/精装,829,电建金地华宸,门头沟,房屋朝向,配备电梯,"2023年09月21日
                                                                            ","普通住宅
                                                                            ",57973
2室1厅,中楼层/共5层,52.32平米,平层/简装,145,剧场东街,门头沟,房屋朝向,,"2023年10月07日
                                                                            ","普通住宅
                                                                            ",27715
2室1厅,顶层/共6层,80.04平米,平层/简装,232,冯村信园小区,门头沟,房屋朝向,,"2023年09月18日
                                                                            ","普通住宅
                                                                            ",28986
2室1厅,中楼层/共6层,65.59平米,平层/简装,226,月季园1号院,门头沟,房屋朝向,,"2023年09月19日
                                                                            ","普通住宅
                                                                            ",34457
2室1厅,顶层/共6层,62.56平米,平层/简装,137,三家店西宁路,门头沟,房屋朝向,,"2023年09月20日
                                                                            ","普通住宅
                                                                            ",21899
4室2厅,中楼层/共26层,171.75平米,平层/精装,1050,绿城西山燕庐,门头沟,房屋朝向,配备电梯,"2023年09月20日
                                                                            ","普通住宅
                                                                            ",61136
2室1厅,高楼层/共18层,82.04平米,平层/简装,335,永升嘉园,门头沟,房屋朝向,配备电梯,"2023年09月20日
                                                                            ","普通住宅
                                                                            ",40834
2室2厅,高楼层/共16层,104.12平米,平层/简装,395,霁月园,门头沟,房屋朝向,配备电梯,"2023年09月19日
                                                                            ","普通住宅
                                                                            ",37937
2室1厅,中楼层/共6层,54.17平米,平层/精装,155,城子二斜井,门头沟,房屋朝向,,"2023年09月20日
                                                                            ","普通住宅
                                                                            ",28614
3室1厅,高楼层/共27层,89.53平米,平层/精装,419,梧桐苑栖凤园,门头沟,房屋朝向,配备电梯,"2023年09月20日
                                                                            ","普通住宅
                                                                            ",46800
2室1厅,低楼层/共6层,69.57平米,平层/精装,295,霁月园,门头沟,房屋朝向,,"2023年09月16日
                                                                            ","普通住宅
                                                                            ",42404
3室2厅,中楼层/共22层,115.17平米,平层/精装,660,中骏西山天璟,门头沟,房屋朝向,,"2023年09月16日
                                                                            ","普通住宅
                                                                            ",57307
2室1厅,中楼层/共6层,74.51平米,平层/简装,259,葡东小区,门头沟,房屋朝向,,"2023年11月01日
                                                                            ","普通住宅
                                                                            ",34761
2室1厅,低楼层/共6层,63.79平米,平层/精装,205,门头沟月季园,门头沟,房屋朝向,,"2023年09月23日
                                                                            ","普通住宅
                                                                            ",32137
3室2厅,顶层/共9层,141.46平米,平层/毛坯,850,西山艺境6号院,门头沟,房屋朝向,配备电梯,"2023年10月12日
                                                                            ","普通住宅
                                                                            ",60088
2室1厅,底层/共6层,78.82平米,平层/精装,288,惠民家园一区,门头沟,房屋朝向,,"2023年09月17日
                                                                            ","普通住宅
                                                                            ",36539
2室1厅,顶层/共6层,75.04平米,平层/精装,249,永兴小区,门头沟,房屋朝向,,"2023年09月16日
                                                                            ","普通住宅
                                                                            ",33183
1室1厅,低楼层/共6层,67.69平米,平层/精装,220,中门寺街67号院,门头沟,房屋朝向,,"2023年09月15日
                                                                            ","普通住宅
                                                                            ",32502
3室2厅,低楼层/共24层,119.9平米,平层/精装,552,梧桐苑栖凤园,门头沟,房屋朝向,配备电梯,"2023年09月15日
                                                                            ","普通住宅
                                                                            ",46039
2室1厅,顶层/共6层,91.82平米,平层/精装,199,中门寺39号院,门头沟,房屋朝向,,"2023年09月15日
                                                                            ","普通住宅
                                                                            ",21673
2室1厅,中楼层/共28层,84.44平米,平层/精装,365,梧桐苑清露园,门头沟,房屋朝向,配备电梯,"2023年09月17日
                                                                            ","普通住宅
                                                                            ",43226
2室1厅,高楼层/共6层,93.73平米,平层/简装,329,临镜苑,门头沟,房屋朝向,,"2023年09月20日
                                                                            ","普通住宅
                                                                            ",35101
2室1厅,顶层/共6层,64.21平米,平层/精装,208,龙泉花园,门头沟,房屋朝向,,"2023年09月13日
                                                                            ","普通住宅
                                                                            ",32394
2室1厅,高楼层/共19层,63.69平米,平层/简装,185,惠民家园二区,门头沟,房屋朝向,配备电梯,"2023年09月13日
                                                                            ","普通住宅
                                                                            ",29047
3室1厅,中楼层/共6层,81.83平米,平层/简装,252,永新小区,门头沟,房屋朝向,,"2023年09月18日
                                                                            ","普通住宅
                                                                            ",30796
2室1厅,顶层/共6层,65.47平米,平层/简装,205,向阳东里,门头沟,房屋朝向,,"2023年09月13日
                                                                            ","普通住宅
                                                                            ",31313
1室1厅,中楼层/共18层,43.07平米,平层/简装,150,大峪南路,门头沟,房屋朝向,配备电梯,"2023年09月15日
                                                                            ","普通住宅
                                                                            ",34828
3室1厅,高楼层/共25层,105.55平米,平层/精装,456,门头沟京汉铂寓,门头沟,房屋朝向,配备电梯,"2023年09月14日
                                                                            ","普通住宅
                                                                            ",43203
3室1厅,低楼层/共24层,89.35平米,平层/精装,418,梧桐苑知秋园,门头沟,房屋朝向,配备电梯,"2023年09月13日
                                                                            ","普通住宅
                                                                            ",46783
3室2厅,中楼层/共18层,108.16平米,平层/精装,438,临镜苑,门头沟,房屋朝向,配备电梯,"2023年09月12日
                                                                            ","普通住宅
                                                                            ",40496
4室2厅,低楼层/共15层,219.37平米,平层/精装,1180,西山御园,门头沟,房屋朝向,,"2023年09月12日
                                                                            ","普通住宅
                                                                            ",53791
2室1厅,顶层/共6层,59.53平米,错层/简装,218,绮霞苑,门头沟,房屋朝向,,"2023年09月22日
                                                                            ","普通住宅
                                                                            ",36621
2室1厅,顶层/共6层,54.1平米,平层/其他,158,新桥大街甲43号楼,门头沟,房屋朝向,,"2023年09月13日
                                                                            ","普通住宅
                                                                            ",29206
4室2厅,顶层/共15层,139.1平米,平层/精装,755,绿城西山燕庐,门头沟,房屋朝向,配备电梯,"2023年09月28日
                                                                            ","普通住宅
                                                                            ",54278
3室1厅,高楼层/共10层,128.32平米,平层/精装,586,润西山苑,门头沟,房屋朝向,配备电梯,"2023年09月11日
                                                                            ","普通住宅
                                                                            ",45668
3室1厅,低楼层/共21层,89.73平米,平层/精装,407,梧桐苑知秋园,门头沟,房屋朝向,配备电梯,"2023年10月12日
                                                                            ","普通住宅
                                                                            ",45359
2室2厅,低楼层/共16层,100.58平米,平层/简装,376,霁月园,门头沟,房屋朝向,配备电梯,"2023年09月10日
                                                                            ","普通住宅
                                                                            ",37384
1室1厅,顶层/共6层,57.09平米,平层/简装,177,城子大街132号院,门头沟,房屋朝向,,"2023年09月10日
                                                                            ","普通住宅
                                                                            ",31004
